Threshold,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,F2_Score,ROC_AUC,MCC,Actual_Positive_Rate,Predicted_Positive_Rate,Predicted_Positive_Count,Is_Controlled_Candidate,Selected,Selection_Method
0.22453410441137361,0.15083798882681565,0.49638100752750436,0.12209302325581395,0.9545454545454546,0.21649484536082475,0.40384615384615385,0.5141140706427331,-0.012259297902833493,0.12290502793296089,0.9608938547486033,344,False,False,
0.2259490598057363,0.1564245810055866,0.49956572090330054,0.12280701754385964,0.9545454545454546,0.21761658031088082,0.40540540540540543,0.5141140706427331,-0.0013801206035201677,0.12290502793296089,0.9553072625698324,342,False,False,
0.22736401520009894,0.15921787709497207,0.5011580775911987,0.12316715542521994,0.9545454545454546,0.21818181818181817,0.40618955512572535,0.5141140706427331,0.003575667818931004,0.12290502793296089,0.952513966480447,341,False,False,
0.2287789705944616,0.17039106145251395,0.507527504342791,0.12462908011869436,0.9545454545454546,0.2204724409448819,0.4093567251461988,0.5141140706427331,0.02103524501058229,0.12290502793296089,0.9413407821229051,337,False,False,
0.23019392598882427,0.17318435754189945,0.5091198610306891,0.125,0.9545454545454546,0.22105263157894736,0.41015625,0.5141140706427331,0.024936092449256965,0.12290502793296089,0.9385474860335196,336,False,False,
0.23160888138318692,0.17597765363128492,0.5107122177185872,0.1253731343283582,0.9545454545454546,0.22163588390501318,0.410958904109589,0.5141140706427331,0.02868892183636129,0.12290502793296089,0.9357541899441341,335,False,False,
0.23302383677754956,0.1787709497206704,0.5123045744064852,0.12574850299401197,0.9545454545454546,0.2222222222222222,0.4117647058823529,0.5141140706427331,0.03230791268570334,0.12290502793296089,0.9329608938547486,334,False,False,
0.23443879217191224,0.18435754189944134,0.5154892877822814,0.12650602409638553,0.9545454545454546,0.22340425531914893,0.41338582677165353,0.5141140706427331,0.039191951670235405,0.12290502793296089,0.9273743016759777,332,False,False,
0.2358537475662749,0.1871508379888268,0.5170816444701796,0.1268882175226586,0.9545454545454546,0.224,0.41420118343195267,0.5141140706427331,0.042477109632972465,0.12290502793296089,0.9245810055865922,331,False,False,
0.23726870296063754,0.19553072625698323,0.5218587145338738,0.12804878048780488,0.9545454545454546,0.22580645161290322,0.4166666666666667,0.5141140706427331,0.051802202723475146,0.12290502793296089,0.9162011173184358,328,False,False,
0.23868365835500022,0.2011173184357542,0.52504342790967,0.12883435582822086,0.9545454545454546,0.22702702702702704,0.41832669322709165,0.5141140706427331,0.05764095172910392,0.12290502793296089,0.9106145251396648,326,False,False,
0.24009861374936287,0.19832402234636873,0.5136797915460336,0.12615384615384614,0.9318181818181818,0.2222222222222222,0.4091816367265469,0.5141140706427331,0.03105288730019241,0.12290502793296089,0.9078212290502793,325,False,False,
0.24151356914372551,0.20670391061452514,0.5184568616097278,0.12732919254658384,0.9318181818181818,0.22404371584699453,0.41164658634538154,0.5141140706427331,0.04029951575143391,0.12290502793296089,0.8994413407821229,322,False,False,
0.24292852453808816,0.20949720670391062,0.520049218297626,0.1277258566978193,0.9318181818181818,0.22465753424657534,0.4124748490945674,0.5141140706427331,0.043247919921859,0.12290502793296089,0.8966480446927374,321,False,False,
0.24434347993245084,0.20949720670391062,0.5102779386218876,0.12539184952978055,0.9090909090909091,0.22038567493112948,0.40404040404040403,0.5141140706427331,0.021662048942296338,0.12290502793296089,0.8910614525139665,319,False,False,
0.2457584353268135,0.21508379888268156,0.5134626519976838,0.12618296529968454,0.9090909090909091,0.22160664819944598,0.4056795131845842,0.5141140706427331,0.027760687551888968,0.12290502793296089,0.8854748603351955,317,False,False,
0.24717339072117617,0.21508379888268156,0.5134626519976838,0.12618296529968454,0.9090909090909091,0.22160664819944598,0.4056795131845842,0.5141140706427331,0.027760687551888968,0.12290502793296089,0.8854748603351955,317,False,False,
0.24858834611553882,0.21787709497206703,0.515055008685582,0.12658227848101267,0.9090909090909091,0.2222222222222222,0.4065040650406504,0.5141140706427331,0.030720903338430448,0.12290502793296089,0.88268156424581,316,False,False,
0.25000330150990147,0.2206703910614525,0.51664736537348,0.12698412698412698,0.9090909090909091,0.22284122562674094,0.4073319755600815,0.5141140706427331,0.03362615145304506,0.12290502793296089,0.8798882681564246,315,False,False,
0.2514182569042641,0.22625698324022347,0.5198320787492762,0.12779552715654952,0.9090909090909091,0.22408963585434175,0.40899795501022496,0.5141140706427331,0.039283571986107595,0.12290502793296089,0.8743016759776536,313,False,False,
