Date,Set,LSTM_Probability,Actual
2020-05-15,Train,0.5267269,0
2020-05-16,Train,0.5107651,0
2020-05-17,Train,0.49653754,0
2020-05-18,Train,0.4845758,0
2020-05-19,Train,0.473822,0
2020-05-20,Train,0.47028965,1
2020-05-21,Train,0.47631308,0
2020-05-22,Train,0.49355927,0
2020-05-23,Train,0.513715,1
2020-05-24,Train,0.53096956,0
2020-05-25,Train,0.5571548,0
2020-05-26,Train,0.57002956,1
2020-05-27,Train,0.571219,1
2020-05-28,Train,0.5611532,0
2020-05-29,Train,0.5300088,0
2020-05-30,Train,0.5029973,0
2020-05-31,Train,0.46734557,1
2020-06-01,Train,0.4308577,1
2020-06-02,Train,0.3977431,0
2020-06-03,Train,0.38774946,0
2020-06-04,Train,0.39776102,0
2020-06-05,Train,0.420361,0
2020-06-06,Train,0.4265769,0
2020-06-07,Train,0.42302364,0
2020-06-08,Train,0.41841638,0
2020-06-09,Train,0.40316945,0
2020-06-10,Train,0.38956296,1
2020-06-11,Train,0.3573073,0
2020-06-12,Train,0.33523118,0
2020-06-13,Train,0.3334836,0
2020-06-14,Train,0.32823405,0
2020-06-15,Train,0.34697887,0
2020-06-16,Train,0.33449548,0
2020-06-17,Train,0.33710217,0
2020-06-18,Train,0.3216565,0
2020-06-19,Train,0.29737017,0
2020-06-20,Train,0.28321213,0
2020-06-21,Train,0.264803,1
2020-06-22,Train,0.23786694,0
2020-06-23,Train,0.19940408,1
2020-06-24,Train,0.16077545,0
2020-06-25,Train,0.14097227,0
2020-06-26,Train,0.17282066,0
2020-06-27,Train,0.19855212,0
2020-06-28,Train,0.2342896,0
2020-06-29,Train,0.2705877,0
2020-06-30,Train,0.27830425,0
2020-07-01,Train,0.25726166,0
2020-07-02,Train,0.23406777,0
2020-07-03,Train,0.21853866,0
2020-07-04,Train,0.21209936,0
2020-07-05,Train,0.204569,0
2020-07-06,Train,0.21071993,0
2020-07-07,Train,0.18860616,0
2020-07-08,Train,0.18568385,0
2020-07-09,Train,0.19702321,0
2020-07-10,Train,0.19690253,0
2020-07-11,Train,0.21093902,0
2020-07-12,Train,0.23934047,0
2020-07-13,Train,0.24465755,0
2020-07-14,Train,0.2461693,0
2020-07-15,Train,0.25443298,0
2020-07-16,Train,0.25215924,0
2020-07-17,Train,0.26689157,0
2020-07-18,Train,0.2852901,0
2020-07-19,Train,0.29898652,0
2020-07-20,Train,0.31477407,0
2020-07-21,Train,0.31318846,0
2020-07-22,Train,0.31209347,0
2020-07-23,Train,0.25747868,0
2020-07-24,Train,0.22971132,0
2020-07-25,Train,0.21014419,0
2020-07-26,Train,0.20241305,1
2020-07-27,Train,0.20141594,0
2020-07-28,Train,0.22140212,0
2020-07-29,Train,0.25412396,0
2020-07-30,Train,0.30045083,0
2020-07-31,Train,0.35374656,1
2020-08-01,Train,0.39344034,1
2020-08-02,Train,0.42599574,0
2020-08-03,Train,0.46478248,0
2020-08-04,Train,0.50149035,1
2020-08-05,Train,0.49371216,0
2020-08-06,Train,0.46758154,0
2020-08-07,Train,0.4370201,0
2020-08-08,Train,0.40873453,0
2020-08-09,Train,0.36783978,0
2020-08-10,Train,0.33306822,1
2020-08-11,Train,0.30086848,0
2020-08-12,Train,0.2874978,0
2020-08-13,Train,0.27494803,0
2020-08-14,Train,0.26171926,0
2020-08-15,Train,0.24831474,0
2020-08-16,Train,0.2340218,0
2020-08-17,Train,0.24141838,0
2020-08-18,Train,0.24299498,0
2020-08-19,Train,0.2521516,0
2020-08-20,Train,0.2592681,0
2020-08-21,Train,0.2700886,0
2020-08-22,Train,0.29190022,0
2020-08-23,Train,0.3115096,0
2020-08-24,Train,0.33480275,1
2020-08-25,Train,0.35681504,0
2020-08-26,Train,0.41153982,0
2020-08-27,Train,0.44589713,0
2020-08-28,Train,0.463464,0
2020-08-29,Train,0.4680343,0
2020-08-30,Train,0.4525518,0
2020-08-31,Train,0.41662493,0
2020-09-01,Train,0.3656978,1
2020-09-02,Train,0.32104248,1
2020-09-03,Train,0.3104283,0
2020-09-04,Train,0.3100228,0
2020-09-05,Train,0.33140266,0
2020-09-06,Train,0.3470602,0
2020-09-07,Train,0.35842982,0
2020-09-08,Train,0.35837817,0
2020-09-09,Train,0.3767986,0
2020-09-10,Train,0.38172415,0
2020-09-11,Train,0.39082825,0
2020-09-12,Train,0.3849848,0
2020-09-13,Train,0.3758728,1
2020-09-14,Train,0.3621728,0
2020-09-15,Train,0.35366902,0
2020-09-16,Train,0.31120256,0
2020-09-17,Train,0.30787665,0
2020-09-18,Train,0.31409132,0
2020-09-19,Train,0.30432725,0
2020-09-20,Train,0.2997235,1
2020-09-21,Train,0.29574257,0
2020-09-22,Train,0.30297875,0
2020-09-23,Train,0.3203891,1
2020-09-24,Train,0.34027192,0
2020-09-25,Train,0.34329566,0
2020-09-26,Train,0.34298417,0
2020-09-27,Train,0.348986,0
2020-09-28,Train,0.36299774,0
2020-09-29,Train,0.37591007,0
2020-09-30,Train,0.38699603,0
2020-10-01,Train,0.38323554,0
2020-10-02,Train,0.37223092,0
2020-10-03,Train,0.36926615,0
2020-10-04,Train,0.35765117,0
2020-10-05,Train,0.35000855,0
2020-10-06,Train,0.35217077,0
2020-10-07,Train,0.3378912,0
2020-10-08,Train,0.33828375,0
2020-10-09,Train,0.29240137,0
2020-10-10,Train,0.2529849,0
2020-10-11,Train,0.21905307,0
2020-10-12,Train,0.19412073,0
2020-10-13,Train,0.18981133,0
2020-10-14,Train,0.19471794,0
2020-10-15,Train,0.22218503,0
2020-10-16,Train,0.26941976,0
2020-10-17,Train,0.3196113,0
2020-10-18,Train,0.3549473,0
2020-10-19,Train,0.35905728,0
2020-10-20,Train,0.33648932,1
2020-10-21,Train,0.3238074,0
2020-10-22,Train,0.30428094,0
2020-10-23,Train,0.27601963,0
2020-10-24,Train,0.26015013,0
2020-10-25,Train,0.2592954,0
2020-10-26,Train,0.26264462,1
2020-10-27,Train,0.27606338,0
2020-10-28,Train,0.3000045,0
2020-10-29,Train,0.32643536,0
2020-10-30,Train,0.3467951,0
2020-10-31,Train,0.37418815,0
2020-11-01,Train,0.3877677,0
2020-11-02,Train,0.38634896,0
2020-11-03,Train,0.3768221,0
2020-11-04,Train,0.3640036,1
2020-11-05,Train,0.35665527,0
2020-11-06,Train,0.35470355,1
2020-11-07,Train,0.36623117,1
2020-11-08,Train,0.3865561,0
2020-11-09,Train,0.4180287,0
2020-11-10,Train,0.45119873,0
2020-11-11,Train,0.4789013,1
2020-11-12,Train,0.515792,0
2020-11-13,Train,0.5447935,0
2020-11-14,Train,0.5677091,0
2020-11-15,Train,0.5865371,1
2020-11-16,Train,0.6001475,1
2020-11-17,Train,0.60867465,0
2020-11-18,Train,0.61112523,0
2020-11-19,Train,0.61861134,1
2020-11-20,Train,0.6248475,0
2020-11-21,Train,0.63117695,0
2020-11-22,Train,0.6398297,0
2020-11-23,Train,0.63913935,1
2020-11-24,Train,0.6365247,0
2020-11-25,Train,0.6312506,1
2020-11-26,Train,0.6229321,0
2020-11-27,Train,0.62085575,1
2020-11-28,Train,0.6181966,0
2020-11-29,Train,0.60984,1
2020-11-30,Train,0.5936834,1
2020-12-01,Train,0.5675436,0
2020-12-02,Train,0.5483371,0
2020-12-03,Train,0.53653777,1
2020-12-04,Train,0.53065944,0
2020-12-05,Train,0.5319989,0
2020-12-06,Train,0.5344252,0
2020-12-07,Train,0.5377492,1
2020-12-08,Train,0.53921485,0
2020-12-09,Train,0.53719795,0
2020-12-10,Train,0.53438425,0
2020-12-11,Train,0.5385256,1
2020-12-12,Train,0.53377867,0
2020-12-13,Train,0.51672864,0
2020-12-14,Train,0.49200642,0
2020-12-15,Train,0.4597026,1
2020-12-16,Train,0.4404634,1
2020-12-17,Train,0.42480114,0
2020-12-18,Train,0.42406887,0
2020-12-19,Train,0.4471082,0
2020-12-20,Train,0.47459152,0
2020-12-21,Train,0.5079291,1
2020-12-22,Train,0.5457791,0
2020-12-23,Train,0.58186734,0
2020-12-24,Train,0.6067009,1
2020-12-25,Train,0.6233259,1
2020-12-26,Train,0.6369043,0
2020-12-27,Train,0.6482649,0
2020-12-28,Train,0.66220033,0
2020-12-29,Train,0.6759138,1
2020-12-30,Train,0.684283,0
2020-12-31,Train,0.6909056,0
2021-01-01,Train,0.6975362,1
2021-01-02,Train,0.702212,0
2021-01-03,Train,0.7102498,0
2021-01-04,Train,0.72136295,1
2021-01-05,Train,0.7319182,1
2021-01-06,Train,0.73961437,1
2021-01-07,Train,0.7496553,1
2021-01-08,Train,0.76258147,0
2021-01-09,Train,0.77754045,1
2021-01-10,Train,0.78998005,1
2021-01-11,Train,0.79909086,1
2021-01-12,Train,0.8044356,1
2021-01-13,Train,0.8033748,1
2021-01-14,Train,0.7989696,1
2021-01-15,Train,0.7924354,0
2021-01-16,Train,0.7851823,0
2021-01-17,Train,0.77624416,0
2021-01-18,Train,0.7658575,0
2021-01-19,Train,0.7538421,0
2021-01-20,Train,0.7407681,1
2021-01-21,Train,0.72701377,1
2021-01-22,Train,0.71469426,0
2021-01-23,Train,0.7032482,0
2021-01-24,Train,0.6913816,0
2021-01-25,Train,0.67971104,0
2021-01-26,Train,0.6690981,1
2021-01-27,Train,0.6598866,1
2021-01-28,Train,0.65144765,0
2021-01-29,Train,0.64248335,0
2021-01-30,Train,0.63496494,1
2021-01-31,Train,0.6265299,0
2021-02-01,Train,0.6194242,1
2021-02-02,Train,0.6136428,1
2021-02-03,Train,0.60828215,0
2021-02-04,Train,0.60179937,0
2021-02-05,Train,0.6003125,0
2021-02-06,Train,0.59767354,0
2021-02-07,Train,0.60097677,1
2021-02-08,Train,0.60758984,0
2021-02-09,Train,0.6229962,1
2021-02-10,Train,0.6441182,1
2021-02-11,Train,0.66769314,0
2021-02-12,Train,0.6870587,0
2021-02-13,Train,0.7012985,1
2021-02-14,Train,0.7119334,0
2021-02-15,Train,0.7203259,0
2021-02-16,Train,0.7258984,1
2021-02-17,Train,0.7280581,0
2021-02-18,Train,0.72843784,1
2021-02-19,Train,0.7275863,0
2021-02-20,Train,0.72730863,0
2021-02-21,Train,0.7274474,1
2021-02-22,Train,0.72690165,1
2021-02-23,Train,0.72601277,0
2021-02-24,Train,0.72585285,1
2021-02-25,Train,0.7216687,0
2021-02-26,Train,0.71309394,0
2021-02-27,Train,0.7113302,0
2021-02-28,Train,0.7003732,1
2021-03-01,Train,0.6873518,0
2021-03-02,Train,0.67362714,1
2021-03-03,Train,0.6602311,1
2021-03-04,Train,0.6486366,0
2021-03-05,Train,0.64116096,0
2021-03-06,Train,0.6352225,1
2021-03-07,Train,0.6300765,0
2021-03-08,Train,0.6248821,1
2021-03-09,Train,0.61985064,0
2021-03-10,Train,0.6152729,0
2021-03-11,Train,0.6117315,0
2021-03-12,Train,0.61147654,1
2021-03-13,Train,0.6128303,0
2021-03-14,Train,0.6173048,1
2021-03-15,Train,0.6229869,0
2021-03-16,Train,0.6281581,1
2021-03-17,Train,0.63312507,0
2021-03-18,Train,0.63435745,0
2021-03-19,Train,0.63493234,0
2021-03-20,Train,0.63350195,0
2021-03-21,Train,0.63061434,1
2021-03-22,Train,0.6265197,0
2021-03-23,Train,0.6229539,1
2021-03-24,Train,0.618801,0
2021-03-25,Train,0.61587775,1
2021-03-26,Train,0.6110386,0
2021-03-27,Train,0.6025853,0
2021-03-28,Train,0.5900244,0
2021-03-29,Train,0.57750195,0
2021-03-30,Train,0.5667358,0
2021-03-31,Train,0.55627555,0
2021-04-01,Train,0.54734707,0
2021-04-02,Train,0.5405215,0
2021-04-03,Train,0.53476703,0
2021-04-04,Train,0.53166306,0
2021-04-05,Train,0.52937853,0
2021-04-06,Train,0.52975523,1
2021-04-07,Train,0.53076935,1
2021-04-08,Train,0.5334256,0
2021-04-09,Train,0.53346443,0
2021-04-10,Train,0.5287467,0
2021-04-11,Train,0.52367103,0
2021-04-12,Train,0.5183324,1
2021-04-13,Train,0.5122222,0
2021-04-14,Train,0.5065886,0
2021-04-15,Train,0.50452065,0
2021-04-16,Train,0.5043843,0
2021-04-17,Train,0.5075902,1
2021-04-18,Train,0.51369005,0
2021-04-19,Train,0.5217438,0
2021-04-20,Train,0.5286937,1
2021-04-21,Train,0.5344427,1
2021-04-22,Train,0.5411265,0
2021-04-23,Train,0.5455407,0
2021-04-24,Train,0.5518763,0
2021-04-25,Train,0.556281,1
2021-04-26,Train,0.56116796,0
2021-04-27,Train,0.5662765,0
2021-04-28,Train,0.567733,0
2021-04-29,Train,0.57064724,1
2021-04-30,Train,0.57498527,0
2021-05-01,Train,0.5802477,0
2021-05-02,Train,0.58438957,0
2021-05-03,Train,0.58743703,1
2021-05-04,Train,0.58909297,1
2021-05-05,Train,0.5913699,0
2021-05-06,Train,0.5923709,0
2021-05-07,Train,0.59133077,0
2021-05-08,Train,0.58791435,0
2021-05-09,Train,0.5846307,1
2021-05-10,Train,0.5828034,0
2021-05-11,Train,0.5827836,1
2021-05-12,Train,0.5833873,0
2021-05-13,Train,0.59020525,0
2021-05-14,Train,0.5987786,1
2021-05-15,Train,0.60161483,0
2021-05-16,Train,0.6047193,1
2021-05-17,Train,0.60837495,0
2021-05-18,Train,0.6141116,1
2021-05-19,Train,0.6224294,1
2021-05-20,Train,0.63319683,1
2021-05-21,Train,0.6444671,0
2021-05-22,Train,0.65680707,1
2021-05-23,Train,0.6680848,1
2021-05-24,Train,0.68060386,0
2021-05-25,Train,0.69231415,0
2021-05-26,Train,0.7014731,0
2021-05-27,Train,0.70839536,1
2021-05-28,Train,0.712774,0
2021-05-29,Train,0.7163765,0
2021-05-30,Train,0.71859366,1
2021-05-31,Train,0.71822846,0
2021-06-01,Train,0.7158886,0
2021-06-02,Train,0.71263325,1
2021-06-03,Train,0.7070159,1
2021-06-04,Train,0.6986709,1
2021-06-05,Train,0.69030225,0
2021-06-06,Train,0.6823834,1
2021-06-07,Train,0.674536,0
2021-06-08,Train,0.6686577,1
2021-06-09,Train,0.66383886,0
2021-06-10,Train,0.6562573,0
2021-06-11,Train,0.6482438,1
2021-06-12,Train,0.63984895,1
2021-06-13,Train,0.63378745,0
2021-06-14,Train,0.62601477,0
2021-06-15,Train,0.61888546,1
2021-06-16,Train,0.6133565,0
2021-06-17,Train,0.6097708,1
2021-06-18,Train,0.60641,0
2021-06-19,Train,0.6048483,0
2021-06-20,Train,0.60328686,1
2021-06-21,Train,0.6022345,0
2021-06-22,Train,0.6078018,1
2021-06-23,Train,0.6117233,0
2021-06-24,Train,0.60989195,1
2021-06-25,Train,0.606424,0
2021-06-26,Train,0.60562444,1
2021-06-27,Train,0.6077231,0
2021-06-28,Train,0.60473084,1
2021-06-29,Train,0.6010576,0
2021-06-30,Train,0.59645647,1
2021-07-01,Train,0.593305,0
2021-07-02,Train,0.59124464,0
2021-07-03,Train,0.58881843,0
2021-07-04,Train,0.5834636,1
2021-07-05,Train,0.575122,0
2021-07-06,Train,0.56926423,0
2021-07-07,Train,0.5602946,0
2021-07-08,Train,0.5499097,0
2021-07-09,Train,0.5409311,0
2021-07-10,Train,0.53325397,0
2021-07-11,Train,0.5272168,0
2021-07-12,Train,0.51905227,0
2021-07-13,Train,0.51606625,0
2021-07-14,Train,0.5149137,0
2021-07-15,Train,0.51374483,0
2021-07-16,Train,0.51426584,0
2021-07-17,Train,0.51390004,0
2021-07-18,Train,0.51212215,0
2021-07-19,Train,0.5080054,1
2021-07-20,Train,0.50540155,1
2021-07-21,Train,0.5020689,0
2021-07-22,Train,0.49172485,1
2021-07-23,Train,0.47783923,0
2021-07-24,Train,0.4552604,0
2021-07-25,Train,0.43422168,1
2021-07-26,Train,0.4137393,1
2021-07-27,Train,0.4107395,0
2021-07-28,Train,0.41933587,0
2021-07-29,Train,0.43473712,1
2021-07-30,Train,0.46043646,0
2021-07-31,Train,0.49432266,1
2021-08-01,Train,0.53151286,0
2021-08-02,Train,0.5672133,0
2021-08-03,Train,0.598884,1
2021-08-04,Train,0.62115073,0
2021-08-05,Train,0.62874174,1
2021-08-06,Train,0.6325465,1
2021-08-07,Train,0.63229537,0
2021-08-08,Train,0.6317588,1
2021-08-09,Train,0.633077,0
2021-08-10,Train,0.6361042,0
2021-08-11,Train,0.636911,0
2021-08-12,Train,0.6369031,1
2021-08-13,Train,0.6360037,0
2021-08-14,Train,0.6314938,0
2021-08-15,Train,0.6268395,0
2021-08-16,Train,0.6228553,0
2021-08-17,Train,0.6186727,0
2021-08-18,Train,0.61401117,1
2021-08-19,Train,0.6052459,1
2021-08-20,Train,0.5930183,0
2021-08-21,Train,0.5788455,0
2021-08-22,Train,0.56764424,0
2021-08-23,Train,0.56063557,1
2021-08-24,Train,0.55386484,0
2021-08-25,Train,0.55224156,1
2021-08-26,Train,0.5491256,1
2021-08-27,Train,0.5485466,0
2021-08-28,Train,0.5404682,0
2021-08-29,Train,0.53136456,1
2021-08-30,Train,0.52101797,0
2021-08-31,Train,0.51323336,1
2021-09-01,Train,0.5061343,0
2021-09-02,Train,0.49478075,0
2021-09-03,Train,0.4811266,0
2021-09-04,Train,0.4669985,1
2021-09-05,Train,0.45900357,0
2021-09-06,Train,0.45230034,1
2021-09-07,Train,0.45136383,0
2021-09-08,Train,0.46569774,0
2021-09-09,Train,0.47986135,0
2021-09-10,Train,0.49677935,0
2021-09-11,Train,0.50586045,0
2021-09-12,Train,0.5120404,0
2021-09-13,Train,0.5140471,1
2021-09-14,Train,0.51811683,0
2021-09-15,Train,0.5182632,0
2021-09-16,Train,0.51256603,0
2021-09-17,Train,0.50802934,0
2021-09-18,Train,0.5045953,0
2021-09-19,Train,0.50269514,1
2021-09-20,Train,0.5002071,1
2021-09-21,Train,0.5041867,1
2021-09-22,Train,0.5154905,0
2021-09-23,Train,0.52184105,1
2021-09-24,Train,0.52163553,0
2021-09-25,Train,0.52371687,0
2021-09-26,Train,0.524824,0
2021-09-27,Train,0.52332854,0
2021-09-28,Train,0.5238242,0
2021-09-29,Train,0.5242845,1
2021-09-30,Train,0.52486193,1
2021-10-01,Train,0.5251095,0
2021-10-02,Train,0.52329946,0
2021-10-03,Train,0.52125525,0
2021-10-04,Train,0.5247295,1
2021-10-05,Train,0.5345143,1
2021-10-06,Train,0.54599285,0
2021-10-07,Train,0.55838144,0
2021-10-08,Train,0.57257617,0
2021-10-09,Train,0.58967257,0
2021-10-10,Train,0.60489666,1
2021-10-11,Train,0.6169418,0
2021-10-12,Train,0.6274735,0
2021-10-13,Train,0.6373676,0
2021-10-14,Train,0.64490885,1
2021-10-15,Train,0.6485379,0
2021-10-16,Train,0.6485219,0
2021-10-17,Train,0.64864457,0
2021-10-18,Train,0.64806545,1
2021-10-19,Train,0.64573133,0
2021-10-20,Train,0.64165616,1
2021-10-21,Train,0.63664424,0
2021-10-22,Train,0.63526344,0
2021-10-23,Train,0.6328535,0
2021-10-24,Train,0.62608886,1
2021-10-25,Train,0.6154809,1
2021-10-26,Train,0.5999403,0
2021-10-27,Train,0.58569574,1
2021-10-28,Train,0.5743685,0
2021-10-29,Train,0.5636797,0
2021-10-30,Train,0.55038375,0
2021-10-31,Train,0.5376917,0
2021-11-01,Train,0.52659875,1
2021-11-02,Train,0.5173398,0
2021-11-03,Train,0.5075512,0
2021-11-04,Train,0.49906105,0
2021-11-05,Train,0.4949682,0
2021-11-06,Train,0.49227977,0
2021-11-07,Train,0.48803106,1
2021-11-08,Train,0.48159942,0
2021-11-09,Train,0.47369057,0
2021-11-10,Train,0.47074336,0
2021-11-11,Train,0.47547966,0
2021-11-12,Train,0.47917998,0
2021-11-13,Train,0.48339656,0
2021-11-14,Train,0.48792273,0
2021-11-15,Train,0.49142036,1
2021-11-16,Train,0.49529952,0
2021-11-17,Train,0.49847487,1
2021-11-18,Train,0.50200474,0
2021-11-19,Train,0.50702536,0
2021-11-20,Train,0.5115549,0
2021-11-21,Train,0.5133333,1
2021-11-22,Train,0.5118077,0
2021-11-23,Train,0.51110417,0
2021-11-24,Train,0.5126187,0
2021-11-25,Train,0.5161269,1
2021-11-26,Train,0.52004087,0
2021-11-27,Train,0.52717644,1
2021-11-28,Train,0.5340395,0
2021-11-29,Train,0.53774357,0
2021-11-30,Train,0.53987956,0
2021-12-01,Train,0.5419253,0
2021-12-02,Train,0.5425811,1
2021-12-03,Train,0.5431863,1
2021-12-04,Train,0.5457574,0
2021-12-05,Train,0.5503844,0
2021-12-06,Train,0.5552511,0
2021-12-07,Train,0.56040275,0
2021-12-08,Train,0.563872,1
2021-12-09,Train,0.56812906,0
2021-12-10,Train,0.57405466,1
2021-12-11,Train,0.5814569,0
2021-12-12,Train,0.58678174,1
2021-12-13,Train,0.5893531,0
2021-12-14,Train,0.59354645,1
2021-12-15,Train,0.5983958,0
2021-12-16,Train,0.6014582,0
2021-12-17,Train,0.604574,0
2021-12-18,Train,0.60879743,0
2021-12-19,Train,0.6098465,0
2021-12-20,Train,0.6093571,1
2021-12-21,Train,0.6069943,0
2021-12-22,Train,0.59970945,1
2021-12-23,Train,0.58933103,0
2021-12-24,Train,0.5761305,0
2021-12-25,Train,0.5633782,0
2021-12-26,Train,0.5519918,0
2021-12-27,Train,0.54258466,1
2021-12-28,Train,0.5357682,0
2021-12-29,Train,0.53470856,0
2021-12-30,Train,0.53617823,0
2021-12-31,Train,0.53790116,0
2022-01-01,Train,0.54004717,0
2022-01-02,Train,0.54002637,0
2022-01-03,Train,0.538854,0
2022-01-04,Train,0.5389221,1
2022-01-05,Train,0.53756756,0
2022-01-06,Train,0.53867894,1
2022-01-07,Train,0.53722286,0
2022-01-08,Train,0.53931594,0
2022-01-09,Train,0.5415405,0
2022-01-10,Train,0.54235744,0
2022-01-11,Train,0.54231524,0
2022-01-12,Train,0.5426556,0
2022-01-13,Train,0.54065955,0
2022-01-14,Train,0.53829557,0
2022-01-15,Train,0.5346266,0
2022-01-16,Train,0.5275445,0
2022-01-17,Train,0.51906186,0
2022-01-18,Train,0.51252043,0
2022-01-19,Train,0.5066837,0
2022-01-20,Train,0.499345,1
2022-01-21,Train,0.49671337,1
2022-01-22,Train,0.5007814,1
2022-01-23,Train,0.50888634,0
2022-01-24,Train,0.51677567,0
2022-01-25,Train,0.5231512,0
2022-01-26,Train,0.5266265,0
2022-01-27,Train,0.52938503,0
2022-01-28,Train,0.5347202,0
2022-01-29,Train,0.5391904,0
2022-01-30,Train,0.54338884,0
2022-01-31,Train,0.54685843,0
2022-02-01,Train,0.55003583,1
2022-02-02,Train,0.55111724,0
2022-02-03,Train,0.55161804,1
2022-02-04,Train,0.5513171,0
2022-02-05,Train,0.54542506,0
2022-02-06,Train,0.5368062,1
2022-02-07,Train,0.5268277,0
2022-02-08,Train,0.5197252,0
2022-02-09,Train,0.51859844,0
2022-02-10,Train,0.52205604,0
2022-02-11,Train,0.5293933,0
2022-02-12,Train,0.53793097,0
2022-02-13,Train,0.5449879,0
2022-02-14,Train,0.5505011,1
2022-02-15,Train,0.5522257,0
2022-02-16,Train,0.549467,1
2022-02-17,Train,0.54609394,0
2022-02-18,Train,0.5452548,0
2022-02-19,Train,0.5425397,1
2022-02-20,Train,0.54193187,1
2022-02-21,Train,0.54184854,0
2022-02-22,Train,0.54297984,0
2022-02-23,Train,0.54087555,0
2022-02-24,Train,0.5375483,0
2022-02-25,Train,0.533215,0
2022-02-26,Train,0.5275633,1
2022-02-27,Train,0.52076805,1
2022-02-28,Train,0.5158981,0
2022-03-01,Train,0.5078866,0
2022-03-02,Train,0.49707353,1
2022-03-03,Train,0.4905854,1
2022-03-04,Train,0.4945,0
2022-03-05,Train,0.510522,0
2022-03-06,Train,0.52565324,0
2022-03-07,Train,0.5392046,0
2022-03-08,Train,0.54964226,1
2022-03-09,Train,0.5528759,1
2022-03-10,Train,0.552402,0
2022-03-11,Train,0.5513875,0
2022-03-12,Train,0.5525778,0
2022-03-13,Train,0.555287,1
2022-03-14,Train,0.56056076,0
2022-03-15,Train,0.5566458,1
2022-03-16,Train,0.5509836,0
2022-03-17,Train,0.5434884,0
2022-03-18,Train,0.5340031,0
2022-03-19,Train,0.52497613,0
2022-03-20,Train,0.5137,0
2022-03-21,Train,0.5053639,0
2022-03-22,Train,0.49876568,0
2022-03-23,Train,0.49130356,0
2022-03-24,Train,0.47836182,0
2022-03-25,Train,0.47276723,0
2022-03-26,Train,0.47123423,1
2022-03-27,Train,0.47161177,0
2022-03-28,Train,0.47695434,0
2022-03-29,Train,0.48357776,0
2022-03-30,Train,0.49400848,0
2022-03-31,Train,0.500405,0
2022-04-01,Train,0.5068129,0
2022-04-02,Train,0.50868034,0
2022-04-03,Train,0.5069746,0
2022-04-04,Train,0.5053314,0
2022-04-05,Train,0.50143385,1
2022-04-06,Train,0.49436224,0
2022-04-07,Train,0.49359867,0
2022-04-08,Train,0.49322572,0
2022-04-09,Train,0.4946846,0
2022-04-10,Train,0.4929947,1
2022-04-11,Train,0.4881057,0
2022-04-12,Train,0.48689604,0
2022-04-13,Train,0.48485416,0
2022-04-14,Train,0.48244625,0
2022-04-15,Train,0.4846168,0
2022-04-16,Train,0.48410717,0
2022-04-17,Train,0.48344797,0
2022-04-18,Train,0.4815997,0
2022-04-19,Train,0.47681642,0
2022-04-20,Train,0.46998703,0
2022-04-21,Train,0.4658252,0
2022-04-22,Train,0.46306184,0
2022-04-23,Train,0.4642505,0
2022-04-24,Train,0.46483496,0
2022-04-25,Train,0.4654628,1
2022-04-26,Train,0.4599187,0
2022-04-27,Train,0.45793474,0
2022-04-28,Train,0.45278254,0
2022-04-29,Train,0.447697,0
2022-04-30,Train,0.44567138,0
2022-05-01,Train,0.4493869,0
2022-05-02,Train,0.45466706,0
2022-05-03,Train,0.45689866,1
2022-05-04,Train,0.46095222,1
2022-05-05,Train,0.45932215,0
2022-05-06,Train,0.46334386,0
2022-05-07,Train,0.47107363,1
2022-05-08,Train,0.48014677,1
2022-05-09,Train,0.4907401,0
2022-05-10,Train,0.50127435,1
2022-05-11,Train,0.5190883,0
2022-05-12,Train,0.5353178,0
2022-05-13,Train,0.5495697,0
2022-05-14,Train,0.5649848,1
2022-05-15,Train,0.5781712,1
2022-05-16,Train,0.58612937,0
2022-05-17,Train,0.59531176,1
2022-05-18,Train,0.6047318,1
2022-05-19,Train,0.61144805,1
2022-05-20,Train,0.6167268,0
2022-05-21,Train,0.620716,0
2022-05-22,Train,0.6221901,1
2022-05-23,Train,0.620435,0
2022-05-24,Train,0.6176554,0
2022-05-25,Train,0.6093965,0
2022-05-26,Train,0.59807634,0
2022-05-27,Train,0.5876223,0
2022-05-28,Train,0.57998705,0
2022-05-29,Train,0.5715312,1
2022-05-30,Train,0.5592883,0
2022-05-31,Train,0.54049397,1
2022-06-01,Train,0.52072394,0
2022-06-02,Train,0.5134716,0
2022-06-03,Train,0.507375,0
2022-06-04,Train,0.5079157,0
2022-06-05,Train,0.5070067,1
2022-06-06,Train,0.5031409,0
2022-06-07,Train,0.4930711,0
2022-06-08,Train,0.47877222,0
2022-06-09,Train,0.46670085,1
2022-06-10,Train,0.46511367,0
2022-06-11,Train,0.47398734,1
2022-06-12,Train,0.48536882,1
2022-06-13,Train,0.49624866,0
2022-06-14,Train,0.5031705,0
2022-06-15,Train,0.5163269,1
2022-06-16,Train,0.53762573,0
2022-06-17,Train,0.5576539,1
2022-06-18,Train,0.57995015,1
2022-06-19,Train,0.60117674,0
2022-06-20,Train,0.61901003,0
2022-06-21,Train,0.6296041,1
2022-06-22,Train,0.63887906,1
2022-06-23,Train,0.64821327,0
2022-06-24,Train,0.6550641,0
2022-06-25,Train,0.6612576,0
2022-06-26,Train,0.66549903,0
2022-06-27,Train,0.66737974,0
2022-06-28,Train,0.66460574,0
2022-06-29,Train,0.6579242,0
2022-06-30,Train,0.6469673,0
2022-07-01,Train,0.6331011,0
2022-07-02,Train,0.6168567,0
