Threshold,Accuracy,Balanced_Accuracy,F1_Score,ROC_AUC
0.49130224985102416,0.48044692737430167,0.4786516853932584,0.23140495867768596,0.44634831460674157
0.4922686862922815,0.48044692737430167,0.4785580524344569,0.211864406779661,0.44634831460674157
0.4932351227335388,0.4776536312849162,0.4757178526841448,0.19742489270386265,0.44634831460674157
0.49420155917479613,0.4748603351955307,0.47284644194756553,0.17543859649122806,0.44634831460674157
0.49516799561605346,0.48324022346368717,0.4811173533083646,0.16289592760180996,0.44634831460674157
0.4961344320573108,0.48044692737430167,0.47827715355805245,0.14678899082568808,0.44634831460674157
0.4971008684985681,0.4860335195530726,0.483832709113608,0.14814814814814814,0.44634831460674157
0.49806730493982543,0.4860335195530726,0.4838014981273408,0.14018691588785046,0.44634831460674157
0.49903374138108275,0.49162011173184356,0.489294631710362,0.125,0.44634831460674157
0.5000001778223401,0.5027932960893855,0.500374531835206,0.1188118811881188,0.44634831460674157
0.5009666142635975,0.5,0.4975031210986267,0.09137055837563451,0.44634831460674157
0.5019330507048547,0.5,0.4975031210986267,0.09137055837563451,0.44634831460674157
0.5028994871461121,0.5027932960893855,0.5002184769038702,0.07291666666666667,0.44634831460674157
0.5038659235873694,0.5027932960893855,0.5001560549313359,0.05319148936170213,0.44634831460674157
0.5048323600286267,0.5,0.49734706616729085,0.0427807486631016,0.44634831460674157
0.505798796469884,0.5111731843575419,0.508458177278402,0.04371584699453552,0.44634831460674157
0.5067652329111414,0.505586592178771,0.5028401997503121,0.022099447513812154,0.44634831460674157
0.5077316693523987,0.5027932960893855,0.5000312109862671,0.011111111111111112,0.44634831460674157
0.508698105793656,0.5027932960893855,0.5000312109862671,0.011111111111111112,0.44634831460674157
0.5096645422349133,0.5027932960893855,0.5000312109862671,0.011111111111111112,0.44634831460674157
0.5106309786761707,0.5027932960893855,0.5000312109862671,0.011111111111111112,0.44634831460674157
0.511597415117428,0.5027932960893855,0.5000312109862671,0.011111111111111112,0.44634831460674157
0.5125638515586853,0.5027932960893855,0.5000312109862671,0.011111111111111112,0.44634831460674157
0.5135302879999426,0.5027932960893855,0.5000312109862671,0.011111111111111112,0.44634831460674157
0.5144967244412,0.5027932960893855,0.5000312109862671,0.011111111111111112,0.44634831460674157
0.5154631608824574,0.5,0.49722222222222223,0.0,0.44634831460674157
0.5164295973237146,0.5,0.49722222222222223,0.0,0.44634831460674157
