Threshold,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,F2_Score,ROC_AUC,MCC
0.4130798601472405,0.489247311827957,0.4972677595628415,0.49056603773584906,0.994535519125683,0.6570397111913358,0.8250226654578422,0.45748402579003666,-0.05276165410143953
0.4138748278272728,0.489247311827957,0.4972677595628415,0.49056603773584906,0.994535519125683,0.6570397111913358,0.8250226654578422,0.45748402579003666,-0.05276165410143953
0.41466979550730515,0.489247311827957,0.4972677595628415,0.49056603773584906,0.994535519125683,0.6570397111913358,0.8250226654578422,0.45748402579003666,-0.05276165410143953
0.41546476318733744,0.489247311827957,0.4972677595628415,0.49056603773584906,0.994535519125683,0.6570397111913358,0.8250226654578422,0.45748402579003666,-0.05276165410143953
0.4162597308673697,0.489247311827957,0.4972677595628415,0.49056603773584906,0.994535519125683,0.6570397111913358,0.8250226654578422,0.45748402579003666,-0.05276165410143953
0.417054698547402,0.489247311827957,0.4972677595628415,0.49056603773584906,0.994535519125683,0.6570397111913358,0.8250226654578422,0.45748402579003666,-0.05276165410143953
0.4178496662274343,0.489247311827957,0.4972677595628415,0.49056603773584906,0.994535519125683,0.6570397111913358,0.8250226654578422,0.45748402579003666,-0.05276165410143953
0.41864463390746665,0.489247311827957,0.4972677595628415,0.49056603773584906,0.994535519125683,0.6570397111913358,0.8250226654578422,0.45748402579003666,-0.05276165410143953
0.41943960158749893,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
0.4202345692675312,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
0.4210295369475635,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
0.42182450462759585,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
0.42261947230762814,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
0.42341443998766043,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
0.4242094076676927,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
0.425004375347725,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
0.42579934302775735,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
0.42659431070778964,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
0.4273892783878219,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
0.4281842460678542,0.48655913978494625,0.49453551912568305,0.4891891891891892,0.9890710382513661,0.6546112115732369,0.8212341197822142,0.45748402579003666,-0.07471701153110989
