Threshold,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,MCC
0.32047778303171726,0.5,0.5079365079365079,0.4959349593495935,1.0,0.6630434782608695,0.08872419896364002
0.3246153641554476,0.5,0.5079365079365079,0.4959349593495935,1.0,0.6630434782608695,0.08872419896364002
0.32875294527917803,0.5,0.5079365079365079,0.4959349593495935,1.0,0.6630434782608695,0.08872419896364002
0.33289052640290845,0.5,0.5079365079365079,0.4959349593495935,1.0,0.6630434782608695,0.08872419896364002
0.3370281075266388,0.5026881720430108,0.5105820105820106,0.49728260869565216,1.0,0.6642468239564429,0.10258898408179329
0.3411656886503692,0.5026881720430108,0.5105820105820106,0.49728260869565216,1.0,0.6642468239564429,0.10258898408179329
0.34530326977409964,0.5026881720430108,0.5105820105820106,0.49728260869565216,1.0,0.6642468239564429,0.10258898408179329
0.34944085089783,0.49731182795698925,0.5051175297076936,0.49453551912568305,0.9890710382513661,0.6593806921675774,0.04061913280062733
0.3535784320215604,0.49193548387096775,0.4996530488333767,0.49175824175824173,0.9781420765027322,0.6544789762340036,-0.002391437909294407
0.3577160131452908,0.49193548387096775,0.4996530488333767,0.49175824175824173,0.9781420765027322,0.6544789762340036,-0.002391437909294407
0.3618535942690212,0.49193548387096775,0.4996530488333767,0.49175824175824173,0.9781420765027322,0.6544789762340036,-0.002391437909294407
0.3659911753927516,0.49193548387096775,0.4996530488333767,0.49175824175824173,0.9781420765027322,0.6544789762340036,-0.002391437909294407
0.370128756516482,0.49193548387096775,0.4996530488333767,0.49175824175824173,0.9781420765027322,0.6544789762340036,-0.002391437909294407
0.3742663376402124,0.49193548387096775,0.4996530488333767,0.49175824175824173,0.9781420765027322,0.6544789762340036,-0.002391437909294407
0.3784039187639428,0.49193548387096775,0.4996530488333767,0.49175824175824173,0.9781420765027322,0.6544789762340036,-0.002391437909294407
0.38254149988767316,0.489247311827957,0.4969208083962182,0.4903581267217631,0.9726775956284153,0.652014652014652,-0.020037733177840907
0.3866790810114036,0.49193548387096775,0.4995663110417209,0.49171270718232046,0.9726775956284153,0.653211009174312,-0.0026810846271811332
0.390816662135134,0.49731182795698925,0.5047705785410703,0.49441340782122906,0.9672131147540983,0.6543438077634011,0.02506409117884377
0.3949542432588644,0.49193548387096775,0.4992193598750976,0.4915254237288136,0.9508196721311475,0.6480446927374302,-0.003637470076532333
0.3990918243825948,0.49193548387096775,0.4992193598750976,0.4915254237288136,0.9508196721311475,0.6480446927374302,-0.003637470076532333
0.4032294055063252,0.489247311827957,0.4964871194379391,0.49008498583569404,0.9453551912568307,0.6455223880597015,-0.01595459092849081
0.40736698663005555,0.4838709677419355,0.49102263856362216,0.48717948717948717,0.9344262295081968,0.6404494382022472,-0.038893045136319054
0.41150456775378597,0.478494623655914,0.4855581576893052,0.48424068767908307,0.9234972677595629,0.6353383458646616,-0.05995596670920169
0.4156421488775164,0.47580645161290325,0.48282591725214674,0.4827586206896552,0.9180327868852459,0.632768361581921,-0.06989800023526627
0.4197797300012468,0.47580645161290325,0.48273917946049094,0.48265895953757226,0.912568306010929,0.6313799621928167,-0.06768978839624856
0.42391731112497716,0.478494623655914,0.4853846821059936,0.48405797101449277,0.912568306010929,0.6325757575757576,-0.05632526958425707
0.4280548922487076,0.47580645161290325,0.48265244166883514,0.48255813953488375,0.907103825136612,0.6299810246679317,-0.06574558016895166
0.43219247337243794,0.47580645161290325,0.48265244166883514,0.48255813953488375,0.907103825136612,0.6299810246679317,-0.06574558016895166
0.43633005449616835,0.4731182795698925,0.47992020123167667,0.48104956268221577,0.9016393442622951,0.6273764258555133,-0.0748858458881682
0.44046763561989877,0.46774193548387094,0.47436898256570387,0.4778761061946903,0.8852459016393442,0.6206896551724138,-0.09013541644524409
0.4446052167436292,0.4731182795698925,0.47965998785670916,0.4807121661721068,0.8852459016393442,0.6230769230769231,-0.06966083531807821
0.44874279786735954,0.4731182795698925,0.47957325006505336,0.48059701492537316,0.8797814207650273,0.6216216216216216,-0.06824368180413988
0.4528803789910899,0.48118279569892475,0.48742302020990547,0.48484848484848486,0.8743169398907104,0.6237816764132553,-0.0397357294982294
0.4570179601148203,0.47580645161290325,0.4819585393355885,0.4817073170731707,0.8633879781420765,0.6183953033268101,-0.055859221445098396
0.46115554123855074,0.478494623655914,0.48460404198109114,0.4831804281345566,0.8633879781420765,0.6196078431372549,-0.047207720203095556
0.46529312236228115,0.48118279569892475,0.48724954462659376,0.48466257668711654,0.8633879781420765,0.6208251473477406,-0.03872794227491732
0.46943070348601157,0.48655913978494625,0.49245381212594325,0.48757763975155277,0.8579234972677595,0.6217821782178218,-0.02212081471172032
0.47356828460974193,0.48655913978494625,0.49228033654263165,0.48742138364779874,0.8469945355191257,0.6187624750499002,-0.02191161407520456
0.4777058657334723,0.49193548387096775,0.4973978662503253,0.49038461538461536,0.8360655737704918,0.6181818181818182,-0.0070739687338573255
0.4818434468572027,0.4838709677419355,0.4886807181889149,0.48484848484848486,0.7868852459016393,0.6,-0.0282095695141428
0.4859810279809331,0.47043010752688175,0.47475930262815513,0.4755244755244755,0.7431693989071039,0.579957356076759,-0.05986259651194146
0.49011860910466354,0.46774193548387094,0.47176684881602915,0.4731182795698925,0.7213114754098361,0.5714285714285714,-0.06519318822649646
0.4942561902283939,0.47580645161290325,0.47961661896088126,0.4781021897810219,0.7158469945355191,0.5733041575492341,-0.046267320255957325
0.4983937713521243,0.478494623655914,0.4817416948564489,0.4789272030651341,0.6830601092896175,0.5630630630630631,-0.039899289354162336
0.5025313524758547,0.48118279569892475,0.4838667707520166,0.4798387096774194,0.6502732240437158,0.5522041763341067,-0.034219295541457743
0.5066689335995851,0.4731182795698925,0.47567004944054125,0.47346938775510206,0.6338797814207651,0.5420560747663551,-0.0513030005500567
0.5108065147233155,0.47043010752688175,0.4724173822534478,0.4698275862068966,0.5956284153005464,0.5253012048192771,-0.05692642530327377
0.5149440958470459,0.46236559139784944,0.46404718535866074,0.4622222222222222,0.5683060109289617,0.5098039215686274,-0.07353082046226608
0.5190816769707762,0.46236559139784944,0.46396044756700494,0.4618834080717489,0.5628415300546448,0.5073891625615764,-0.07353943109523445
0.5232192580945068,0.46774193548387094,0.4691647150663544,0.4657534246575342,0.5573770491803278,0.5074626865671642,-0.06265657274051488
0.5273568392182371,0.45698924731182794,0.4579755399427531,0.45454545454545453,0.5191256830601093,0.4846938775510204,-0.08468795376790718
0.5314944203419675,0.4596774193548387,0.46044756700494405,0.45588235294117646,0.5081967213114754,0.4806201550387597,-0.07946756787362018
0.5356320014656979,0.45698924731182794,0.4575418509844739,0.45226130653266333,0.4918032786885246,0.4712041884816754,-0.08511339418045107
0.5397695825894283,0.4596774193548387,0.46010061583832074,0.45408163265306123,0.48633879781420764,0.46965699208443273,-0.07990395305730102
0.5439071637131587,0.46236559139784944,0.4623124295255443,0.4540540540540541,0.45901639344262296,0.45652173913043476,-0.07536642529647299
0.548044744836889,0.46236559139784944,0.46170526498395353,0.4502923976608187,0.4207650273224044,0.4350282485875706,-0.07682975131269944
0.5521823259606194,0.46236559139784944,0.4615317894006419,0.4491017964071856,0.4098360655737705,0.42857142857142855,-0.07733093504991388
0.5563199070843499,0.4650537634408602,0.4641772920461445,0.45180722891566266,0.4098360655737705,0.4297994269340974,-0.07205385162230693
0.5604574882080803,0.46774193548387094,0.4666493191083355,0.453416149068323,0.3989071038251366,0.42441860465116277,-0.06730339653663928
0.5645950693318107,0.46774193548387094,0.466389105733368,0.45161290322580644,0.3825136612021858,0.41420118343195267,-0.06816646837069859
0.568732650455541,0.47580645161290325,0.4742388758782201,0.46,0.3770491803278688,0.4144144144144144,-0.05250844244146203
0.5728702315792715,0.47043010752688175,0.46868765721224737,0.4520547945205479,0.36065573770491804,0.4012158054711246,-0.06411672896065727
0.5770078127030018,0.46236559139784944,0.4601439847341487,0.43703703703703706,0.3224043715846995,0.3710691823899371,-0.08287799994387038
0.5811453938267322,0.478494623655914,0.47575678723219705,0.45528455284552843,0.30601092896174864,0.3660130718954248,-0.05152575763740023
0.5852829749504627,0.478494623655914,0.47523636048226214,0.45045045045045046,0.273224043715847,0.3401360544217687,-0.054115188173935146
0.589420556074193,0.47580645161290325,0.47181021771185705,0.43617021276595747,0.22404371584699453,0.296028880866426,-0.06486222458891062
0.5935581371979235,0.48118279569892475,0.47710122300286234,0.44565217391304346,0.22404371584699453,0.29818181818181816,-0.053067154487142706
0.5976957183216538,0.47580645161290325,0.4715500043368896,0.4318181818181818,0.20765027322404372,0.28044280442804426,-0.0669372923679705
0.6018332994453842,0.47580645161290325,0.4712030531702663,0.425,0.18579234972677597,0.2585551330798479,-0.07008038320387903
0.6059708805691146,0.47043010752688175,0.4656518345042935,0.40789473684210525,0.16939890710382513,0.23938223938223938,-0.08517994154216817
0.610108461692845,0.47043010752688175,0.4655650967126377,0.40540540540540543,0.16393442622950818,0.23346303501945526,-0.08625043980544761
0.6142460428165755,0.46774193548387094,0.4626593806921676,0.391304347826087,0.14754098360655737,0.21428571428571427,-0.09605546961344029
0.6183836239403058,0.47043010752688175,0.4651314077543586,0.390625,0.1366120218579235,0.20242914979757085,-0.09237522543626117
0.6225212050640363,0.4650537634408602,0.4595801890883858,0.36666666666666664,0.12021857923497267,0.18106995884773663,-0.10988231433258379
0.6266587861877666,0.47043010752688175,0.46478445658773526,0.375,0.11475409836065574,0.17573221757322174,-0.0984653167246238
0.630796367311497,0.47580645161290325,0.4698152485037731,0.375,0.09836065573770492,0.15584415584415584,-0.09002868850325703
0.6349339484352274,0.46774193548387094,0.461445051608986,0.3170731707317073,0.07103825136612021,0.11607142857142858,-0.12310073429153903
0.6390715295589577,0.47043010752688175,0.4638303408795212,0.29411764705882354,0.0546448087431694,0.09216589861751152,-0.12549691492626733
0.6432091106826883,0.4731182795698925,0.4663023679417122,0.27586206896551724,0.04371584699453552,0.07547169811320754,-0.12567235908230387
0.6473466918064186,0.48655913978494625,0.4794431433775696,0.3181818181818182,0.03825136612021858,0.06829268292682927,-0.08713603354584636
0.651484272930149,0.4946236559139785,0.48737965131407757,0.3684210526315789,0.03825136612021858,0.06930693069306931,-0.05731834518754105
0.6556218540538794,0.49731182795698925,0.48985167837626853,0.35714285714285715,0.0273224043715847,0.050761421319796954,-0.053318157598631295
0.6597594351776097,0.49731182795698925,0.48985167837626853,0.35714285714285715,0.0273224043715847,0.050761421319796954,-0.053318157598631295
0.6638970163013402,0.4946236559139785,0.48711943793911006,0.3076923076923077,0.02185792349726776,0.04081632653061224,-0.07012976064522385
0.6680345974250705,0.4946236559139785,0.48711943793911006,0.3076923076923077,0.02185792349726776,0.04081632653061224,-0.07012976064522385
0.672172178548801,0.4946236559139785,0.48711943793911006,0.3076923076923077,0.02185792349726776,0.04081632653061224,-0.07012976064522385
0.6763097596725314,0.49193548387096775,0.4843871975019516,0.25,0.01639344262295082,0.03076923076923077,-0.08835384116734371
0.6804473407962618,0.49193548387096775,0.4843871975019516,0.25,0.01639344262295082,0.03076923076923077,-0.08835384116734371
0.6845849219199922,0.4946236559139785,0.48703270014745426,0.2727272727272727,0.01639344262295082,0.030927835051546393,-0.0765395760864673
0.6887225030437225,0.4946236559139785,0.48703270014745426,0.2727272727272727,0.01639344262295082,0.030927835051546393,-0.0765395760864673
0.692860084167453,0.49193548387096775,0.4843004597102958,0.2,0.01092896174863388,0.02072538860103627,-0.09705526350395703
0.6969976652911833,0.489247311827957,0.4815682192731373,0.1111111111111111,0.00546448087431694,0.010416666666666666,-0.11994417747299134
0.7011352464149138,0.49193548387096775,0.4842137219186399,0.125,0.00546448087431694,0.010471204188481676,-0.10881042487289551
0.7052728275386442,0.49731182795698925,0.4895047272096452,0.16666666666666666,0.00546448087431694,0.010582010582010581,-0.08330364523518487
0.7094104086623745,0.49731182795698925,0.4895047272096452,0.16666666666666666,0.00546448087431694,0.010582010582010581,-0.08330364523518487
0.713547989786105,0.5,0.4921502298551479,0.2,0.00546448087431694,0.010638297872340425,-0.06815933559320016
0.7176855709098353,0.5,0.4921502298551479,0.2,0.00546448087431694,0.010638297872340425,-0.06815933559320016
0.7218231520335657,0.5,0.49206349206349204,0.0,0.0,0.0,-0.08872419896364002
0.7259607331572961,0.5053763440860215,0.4973544973544973,0.0,0.0,0.0,-0.051086680955362083
