Threshold,Accuracy,Balanced_Accuracy,F1_Score,ROC_AUC
0.5177506046848267,0.4543010752688172,0.45368201925578977,0.428169014084507,0.45748402579003666
0.5193485700214573,0.45698924731182794,0.45615404631798073,0.4228571428571429,0.45748402579003666
0.5209465353580878,0.45698924731182794,0.4558938329430133,0.4127906976744186,0.45748402579003666
0.5225445006947185,0.46236559139784944,0.46118483823401857,0.4152046783625731,0.45748402579003666
0.524142466031349,0.4596774193548387,0.45836586000520424,0.40707964601769914,0.45748402579003666
0.5257404313679795,0.47043010752688175,0.46877439500390317,0.40483383685800606,0.45748402579003666
0.5273383967046101,0.47580645161290325,0.4739786625032527,0.4036697247706422,0.45748402579003666
0.5289363620412407,0.48655913978494625,0.4843004597102958,0.39747634069400634,0.45748402579003666
0.5305343273778713,0.4946236559139785,0.4920634920634921,0.3935483870967742,0.45748402579003666
0.5321322927145019,0.5080645161290323,0.5050307919160378,0.3879598662207358,0.45748402579003666
0.5337302580511325,0.521505376344086,0.5180848295602394,0.38620689655172413,0.45748402579003666
0.5353282233877631,0.5188172043010753,0.5145719489981785,0.33948339483394835,0.45748402579003666
0.5369261887243937,0.49731182795698925,0.4921935987509758,0.2549800796812749,0.45748402579003666
0.5385241540610243,0.49731182795698925,0.49202012316766414,0.242914979757085,0.45748402579003666
0.5401221193976549,0.49193548387096775,0.48646890450169133,0.2222222222222222,0.45748402579003666
0.5417200847342853,0.49193548387096775,0.48638216671003554,0.2157676348547718,0.45748402579003666
0.543318050070916,0.489247311827957,0.48347645068956546,0.19491525423728814,0.45748402579003666
0.5449160154075465,0.48655913978494625,0.480744210252407,0.18723404255319148,0.45748402579003666
0.5465139807441771,0.49193548387096775,0.4860352155434123,0.1888412017167382,0.45748402579003666
0.5481119460808077,0.49193548387096775,0.4859484777517564,0.18181818181818182,0.45748402579003666
0.5497099114174383,0.5,0.4935380345216411,0.15454545454545454,0.45748402579003666
0.5513078767540689,0.49731182795698925,0.49071905629282675,0.1382488479262673,0.45748402579003666
0.5529058420906995,0.49731182795698925,0.49063231850117095,0.13023255813953488,0.45748402579003666
0.5545038074273301,0.5,0.4931043455633619,0.11428571428571428,0.45748402579003666
0.5561017727639607,0.4946236559139785,0.48763986468904497,0.09615384615384616,0.45748402579003666
0.5576997381005913,0.49193548387096775,0.4847341486685749,0.06896551724137931,0.45748402579003666
0.5592977034372218,0.49193548387096775,0.48456067308526324,0.05025125628140704,0.45748402579003666
0.5608956687738524,0.49193548387096775,0.48447393529360744,0.04060913705583756,0.45748402579003666
0.5624936341104829,0.4946236559139785,0.48711943793911006,0.04081632653061224,0.45748402579003666
0.5640915994471136,0.5,0.49241044323011535,0.041237113402061855,0.45748402579003666
0.5656895647837441,0.5053763440860215,0.49761471072946484,0.031578947368421054,0.45748402579003666
0.5672875301203747,0.510752688172043,0.5029057160204701,0.031914893617021274,0.45748402579003666
0.5688854954570053,0.5053763440860215,0.4973544973544973,0.0,0.45748402579003666
0.5704834607936359,0.5053763440860215,0.4973544973544973,0.0,0.45748402579003666
