Threshold,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,MCC
0.4805466677203323,0.5167597765363129,0.518227215980025,0.5091575091575091,0.7808988764044944,0.6164079822616408,0.04283569352677476
0.48091277118885156,0.5167597765363129,0.5181023720349562,0.5094339622641509,0.7584269662921348,0.6094808126410836,0.04128072578095225
0.48127887465737085,0.5083798882681564,0.50958177278402,0.50390625,0.7247191011235955,0.5944700460829493,0.021227656378576504
0.4816449781258901,0.4972067039106145,0.4982209737827715,0.4959016393442623,0.6797752808988764,0.5734597156398105,-0.003818662345433285
0.48201108159440936,0.49441340782122906,0.49528714107365795,0.49361702127659574,0.651685393258427,0.5617433414043583,-0.009923713152692287
0.48237718506292865,0.49441340782122906,0.4950998751560549,0.49327354260089684,0.6179775280898876,0.5486284289276808,-0.010110300840846756
0.4827432885314479,0.49441340782122906,0.49503745318352066,0.4931506849315068,0.6067415730337079,0.5440806045340051,-0.010182429426937136
0.48310939199996716,0.48324022346368717,0.4837702871410736,0.4835680751173709,0.5786516853932584,0.5268542199488491,-0.03306079424524606
0.48347549546848645,0.4776536312849162,0.4780586766541823,0.47804878048780486,0.550561797752809,0.5117493472584856,-0.04435232806979682
0.48384159893700573,0.48044692737430167,0.48080524344569286,0.4801980198019802,0.5449438202247191,0.5105263157894737,-0.0387097952185458
0.48420770240552496,0.4748603351955307,0.4751248439450687,0.4744897959183674,0.5224719101123596,0.49732620320855614,-0.04997542779398966
0.48457380587404425,0.4748603351955307,0.47503121098626716,0.47368421052631576,0.5056179775280899,0.4891304347826087,-0.05003135759932327
0.48493990934256354,0.4720670391061452,0.47215980024968784,0.4702702702702703,0.4887640449438202,0.4793388429752066,-0.05571083664291567
0.48530601281108277,0.46089385474860334,0.4609238451935081,0.4585635359116022,0.46629213483146065,0.4623955431754875,-0.07815596868593626
0.48567211627960205,0.4664804469273743,0.4664481897627965,0.4632768361581921,0.4606741573033708,0.4619718309859155,-0.0671067622503047
0.48603821974812134,0.4720670391061452,0.47187890137328337,0.46706586826347307,0.43820224719101125,0.45217391304347826,-0.056368128222053095
0.48640432321664057,0.4581005586592179,0.4578027465667915,0.45,0.4044943820224719,0.4260355029585799,-0.08487266653915679
0.48677042668515985,0.4553072625698324,0.45480649188514355,0.4421768707482993,0.3651685393258427,0.4,-0.09186549273739199
0.48713653015367914,0.46089385474860334,0.4602684144818976,0.4460431654676259,0.34831460674157305,0.3911671924290221,-0.08152347585214449
0.48750263362219837,0.4692737430167598,0.46853932584269664,0.45454545454545453,0.33707865168539325,0.3870967741935484,-0.06520833163965202
