Threshold,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,MCC
0.45605583842825864,0.4581005586592179,0.458270911360799,0.45789473684210524,0.4887640449438202,0.47282608695652173,-0.083614906387869
0.4588111248020649,0.44972067039106145,0.44984394506866415,0.44919786096256686,0.47191011235955055,0.4602739726027397,-0.10041087699666637
0.4615664111758711,0.45251396648044695,0.4525593008739076,0.45054945054945056,0.4606741573033708,0.45555555555555555,-0.09489324583895158
0.46432169754967734,0.4581005586592179,0.45805243445692884,0.45454545454545453,0.449438202247191,0.4519774011299435,-0.08390560684707297
0.46707698392348357,0.4581005586592179,0.4579900124843945,0.45348837209302323,0.43820224719101125,0.44571428571428573,-0.08408298214545105
0.4698322702972898,0.46089385474860334,0.46070536828963793,0.4550898203592814,0.42696629213483145,0.4405797101449275,-0.07876523133359029
0.47258755667109603,0.46089385474860334,0.4606429463171036,0.4539877300613497,0.4157303370786517,0.4340175953079179,-0.07902922456252824
0.47534284304490226,0.4581005586592179,0.45777153558052436,0.44936708860759494,0.398876404494382,0.4226190476190476,-0.08504288743769568
0.47809812941870844,0.46368715083798884,0.46323345817727835,0.4533333333333333,0.38202247191011235,0.4146341463414634,-0.07451637771035687
0.4808534157925147,0.48324022346368717,0.48258426966292134,0.4744525547445255,0.3651685393258427,0.4126984126984127,-0.035831213809909376
0.4836087021663209,0.48324022346368717,0.4824594257178527,0.4728682170542636,0.34269662921348315,0.3973941368078176,-0.03653486115423869
0.4863639885401272,0.48324022346368717,0.48236579275905117,0.4715447154471545,0.3258426966292135,0.3853820598006645,-0.03713177437927909
0.48911927491393337,0.4860335195530726,0.48501872659176026,0.47368421052631576,0.30337078651685395,0.3698630136986301,-0.0321571565931224
0.49187456128773965,0.48324022346368717,0.48217852684144824,0.46846846846846846,0.29213483146067415,0.35986159169550175,-0.038530964841761044
0.49462984766154583,0.48324022346368717,0.4820536828963795,0.46601941747572817,0.2696629213483146,0.3416370106761566,-0.03964266879704088
0.49738513403535206,0.4888268156424581,0.4875780274656679,0.47474747474747475,0.2640449438202247,0.33935018050541516,-0.027771499814878788
0.5001404204091583,0.49162011173184356,0.4901685393258427,0.47674418604651164,0.2303370786516854,0.3106060606060606,-0.023012331317672743
0.5028957067829645,0.48044692737430167,0.47883895131086146,0.4473684210526316,0.19101123595505617,0.2677165354330709,-0.05174663165729068
0.5056509931567708,0.48044692737430167,0.47871410736579273,0.4411764705882353,0.16853932584269662,0.24390243902439024,-0.05426435700795395
0.508406279530577,0.48324022346368717,0.4814294631710362,0.4444444444444444,0.15730337078651685,0.23236514522821577,-0.048766257212378296
0.5111615659043832,0.4888268156424581,0.4869850187265917,0.45901639344262296,0.15730337078651685,0.23430962343096234,-0.03461598187296065
0.5139168522781894,0.4888268156424581,0.4869538077403246,0.4576271186440678,0.15168539325842698,0.22784810126582278,-0.035164012336889136
0.5166721386519957,0.49441340782122906,0.492478152309613,0.4727272727272727,0.14606741573033707,0.22317596566523606,-0.020859222927283223
0.519427425025802,0.49441340782122906,0.49238451935081146,0.46938775510204084,0.12921348314606743,0.2026431718061674,-0.022156251617573577
0.5221827113996081,0.5027932960893855,0.5006554307116104,0.5,0.11797752808988764,0.19090909090909092,0.0020367365178403287
0.5249379977734143,0.5,0.49781523096129837,0.48717948717948717,0.10674157303370786,0.17511520737327188,-0.007012197457082361
0.5276932841472206,0.5,0.49775280898876406,0.4857142857142857,0.09550561797752809,0.1596244131455399,-0.0075662546713073054
0.5304485705210268,0.49441340782122906,0.49213483146067416,0.45454545454545453,0.08426966292134831,0.14218009478672985,-0.027188524055921752
0.5332038568948331,0.5,0.4976903870162297,0.4838709677419355,0.08426966292134831,0.14354066985645933,-0.008212223084532936
0.5359591432686392,0.5083798882681564,0.5060237203495631,0.5357142857142857,0.08426966292134831,0.14563106796116504,0.022433914758026943
0.5387144296424455,0.505586592178771,0.503183520599251,0.52,0.07303370786516854,0.12807881773399016,0.012490844236041649
0.5414697160162517,0.5027932960893855,0.5003433208489388,0.5,0.06179775280898876,0.11,0.0014295371564876265
0.5442250023900579,0.5027932960893855,0.5003121098626716,0.5,0.056179775280898875,0.10101010101010101,0.0013589716410337947
0.5469802887638642,0.5027932960893855,0.5002808988764045,0.5,0.05056179775280899,0.09183673469387756,0.001285436241822652
0.5497355751376705,0.5,0.4974406991260924,0.4666666666666667,0.03932584269662921,0.07253886010362694,-0.01277335271875347
0.5524908615114766,0.5027932960893855,0.500187265917603,0.5,0.033707865168539325,0.06315789473684211,0.0010404143172132946
0.5552461478852828,0.5027932960893855,0.500187265917603,0.5,0.033707865168539325,0.06315789473684211,0.0010404143172132946
0.5580014342590891,0.5027932960893855,0.5001560549313359,0.5,0.028089887640449437,0.05319148936170213,0.0009470308450469227
0.5607567206328954,0.5027932960893855,0.5001248439450686,0.5,0.02247191011235955,0.043010752688172046,0.0008446265280116047
0.5635120070067016,0.505586592178771,0.5029026217228464,0.5714285714285714,0.02247191011235955,0.043243243243243246,0.02096351542072134
0.5662672933805077,0.5083798882681564,0.5056803995006243,0.6666666666666666,0.02247191011235955,0.043478260869565216,0.04424948016116515
0.569022579754314,0.5083798882681564,0.5056803995006243,0.6666666666666666,0.02247191011235955,0.043478260869565216,0.04424948016116515
0.5717778661281202,0.5111731843575419,0.5084269662921348,1.0,0.016853932584269662,0.03314917127071823,0.09244271717242651
0.5745331525019265,0.5111731843575419,0.5084269662921348,1.0,0.016853932584269662,0.03314917127071823,0.09244271717242651
0.5772884388757327,0.5111731843575419,0.5084269662921348,1.0,0.016853932584269662,0.03314917127071823,0.09244271717242651
0.580043725249539,0.5111731843575419,0.5084269662921348,1.0,0.016853932584269662,0.03314917127071823,0.09244271717242651
0.5827990116233451,0.5083798882681564,0.5056179775280899,1.0,0.011235955056179775,0.022222222222222223,0.07537307789325133
0.5855542979971513,0.505586592178771,0.5028089887640449,1.0,0.0056179775280898875,0.0111731843575419,0.05322211675273693
0.5883095843709576,0.505586592178771,0.5028089887640449,1.0,0.0056179775280898875,0.0111731843575419,0.05322211675273693
0.5910648707447639,0.505586592178771,0.5028089887640449,1.0,0.0056179775280898875,0.0111731843575419,0.05322211675273693
0.5938201571185701,0.505586592178771,0.5028089887640449,1.0,0.0056179775280898875,0.0111731843575419,0.05322211675273693
0.5965754434923762,0.505586592178771,0.5028089887640449,1.0,0.0056179775280898875,0.0111731843575419,0.05322211675273693
0.5993307298661825,0.505586592178771,0.5028089887640449,1.0,0.0056179775280898875,0.0111731843575419,0.05322211675273693
0.6020860162399888,0.505586592178771,0.5028089887640449,1.0,0.0056179775280898875,0.0111731843575419,0.05322211675273693
0.604841302613795,0.505586592178771,0.5028089887640449,1.0,0.0056179775280898875,0.0111731843575419,0.05322211675273693
